,Name Kiste,Medientyp (Konvulut),Ressourcentyp,Titel (Konvulut),Beschreibung Konvolut,Ausstellungstitel 1,Untertitel 1,Ausstellung (GND),Ausstellungstitel 2,Untertitel 2,Ausstellungstyp 1,Ausstellungskategorie 1,Ausstellungstyp 2,Ausstellungskategorie ,Serie/Veranstaltungsreihe,Serie/Veranstaltungsreihe (GND),Genre 1,Genre 1 (GND),Genre 2,Genre 2 (GND),Genre 3,Genre 3 (GND),Genre 4,Genre 4 (GND),Genre 5,Genre 5 (GND),Ort der Ausstellung (geografisch) 1,Ort der Ausstellung (geografisch) 1 (GND),Ort der Ausstellung (geografisch) 2,Ort der Ausstellung (geografisch) 2 (GND),Ort der Ausstellung (geografisch) 3,Ort der Ausstellung (geografisch) 3 (GND),Ort der Ausstellung (geografisch) 4,Ort der Ausstellung (geografisch) 4 (GND),Ort der Ausstellung (Institution) 1,Ort der Ausstellung (Institution) (GND)1,Ort der Ausstellung (Institution) 2,Ort der Ausstellung (Institution) 3,Ort der Ausstellung (Institution) 4,Ort der Ausstellung (Institution) 5,Ort der Ausstellung (Institution) 6,Ort der Ausstellung (Institution) 7,Aktuell Ort der Ausstellung (Institution) 1,Aktuell Ort der Ausstellung (Institution) 2,Aktuell Ort der Ausstellung (Institution) 3,Erscheinungsort,Originaltitel,Beteiligte Person 1 (Name),Beteiligte Person 1 (GND-Nummer),Beteiligte Person 1 (Rolle 1),Beteiligte Person 1 (Rolle 2),Beteiligte Person 2 (Name),Beteiligte Person 2 (GND-Nummer),Beteiligte Person 2 (Rolle 1),Beteiligte Person 3,Rolle,Beteiligte Person 4,Rolle,Beteiligte Person 5,Rolle,Beteiligte Person 6,Rolle,Beteiligte Person 7,Rolle,Beteiligte Person 7,Rolle,Beteiligte Person 8,Rolle,Beteiligte Person 9,Rolle,Beteiligte Person 10,Rolle,Beteiligte Person 11,Rolle,Beteiligte Person 12,Rolle,Beteiligte Person 13,Rolle,Beteiligte Person 14,Rolle,Beteiligte Person 15,Rolle,Beteiligte Person 16,Rolle,Beteiligte Person 17,Rolle,Beteiligte Person 18,Rolle,Beteiligte Person 19,Rolle,Beteiligte Person 20,Rolle,Beteiligte Person 21,Rolle,Beteiligte Person 22,Rolle,Beteiligte Person 23,Rolle,Beteiligte Person 24,Rolle,Beteiligte Person 25,Rolle,Beteiligte Person 26,Rolle,Beteiligte Person 27,Rolle,Beteiligte Person 28,Rolle,Beteiligte Person 29,Rolle,Beteiligte Person 30,Rolle,Beteiligte Person 31,Rolle,Beteiligte Person 32,Rolle,Beteiligte Person 33,Rolle,Beteiligte Person 34,Rolle,Beteiligte Person 35,Rolle,Beteiligte Person 36,GND,Rolle,Beteiligte Person 37,Rolle,Beteiligte Person 38,Rolle,Beteiligte Person 39,Rolle,Beteiligte Person 40,Rolle,Beteiligte Person 41,Rolle,Beteiligte Person 42,Rolle,Beteiligte Person 43,Rolle,Beteiligte Person 44,Rolle,Beteiligte Person 45,Rolle,Beteiligte Person 46,Rolle,Beteiligte Person 47,Rolle,Beteiligte Person 48,Rolle,Beteiligte Person 49,Rolle,Beteiligte Person 50,Rolle,Beteiligte Person 51,Rolle,Beteiligte Person 52,Rolle,Beteiligte Person 53,Rolle,Beteiligte Person 54,Rolle,Beteiligte Körperschaft 1,Rolle,Beteiligte Körperschaft 2,,Viaf,Rolle,Beteiligte Körperschaft 3,Rolle,Beteiligte Körperschaft 4,Rolle,Beteiligte Körperschaft 5,Rolle,Beteiligte Körperschaft 6,Rolle,Beteiligte Körperschaft 7,Rolle,Beteiligte Körperschaft 8,Rolle,Aktuell Beteiligte Körperschaft 1,Aktuell Beteiligte Körperschaft 2,Aktuell Beteiligte Körperschaft 3,Zusatz Beteiligte Körperschaft 1,Datierung,Widmung F. C. Gundlach,Widmung Andere,Ausstellungsdatum (von...) 1,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 1,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 1",Tag,Monat,Jahr,Ausstellungsdatum (von...) 2,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 2,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 2",Tag,Monat,Jahr,Ausstellungsdatum (von...) 3,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 3,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 3",Tag,Monat,Jahr,Ausstellungsdatum (von...) 4,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 4,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 4",Tag,Monat,Jahr,Schlagwort 1,Schlagwort 2,Schlagwörter 3,Schlagwörter 4,Schlagwort 5,Schlagwort 6,Beschreibung,Sprache 1,Sprache 2,Sprache 3,Signatur,RVK-Notation,K10PlusPPN,SWB-ID,Sachgebiet/SSG Nummer/FID-Kennzeichen ,Permalink,DOI-Digitalisat ,Weblink/URL,Ressource
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Under the Influence II, Phillips de Pury & Company, 6.9. -  12.9.",Under the Influence II,,,Saturday @ Phillips,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Uklanski, Piotr",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,12,9,,Auktion,12,9,,,6,9,,,16,9,,Auktion,16,9,,,,,,,,,,Vernissage,6,9,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Photographs, Phillips de Pury & Company",Photographs,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Minuz, Vik",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vernissage,25,4,,,,,,,,,,Auktion,27,4,,,,,,,,,,Auktion,28,4,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Selected Works by Mario Testino, Phillips de Pury & Company, 28.1.2006 -  17.2.2006",Selected Works by Mario Testino,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Testino, Mario",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,28,1,2006,,17,2,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"20-21st Century Design Art, Phillips de Pury & Company, 3.12. -  8.12.",20-21st Century Design Art,,,,,Gruppenausstellung,Sonderausstellung,,,,,Design,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,Collection of Alexander von Vegesack,,,Kooperationspartner,,,,,,,,,,,,,,,,,,,,,3,12,,,8,12,,Auktion,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Design,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"An Invitation to Consign for Fall 2006 - Photographs, Phillips de Pury & Company",An Invitation to Consign for Fall 2006 - Photographs,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Clark, Larry",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auktion,18,10,2006,,,,,,,,,Auktion,19,10,2006,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Photographs - Now Accepting Consignments for spring 2005, Phillips de Pury & Company",Photographs - Now Accepting Consignments for spring 2005,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Dicorcia, Philip-Lorca",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Africa - Contemporary Art, Photographs, Editions, Phillips de Pury & Company, 6.5.2010 -  15.5.2010","Africa - Contemporary Art, Photographs, Editions",,,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,,Fotografue,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Samba, Chéri",,Maler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,6,5,2010,,15,5,2010,Auktion,15,5,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,Fotografue,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"The Estate of Mrs. Harry N. Abrams, Phillips de Pury & Company, 27.3.2010 -  7.4.2010",The Estate of Mrs. Harry N. Abrams,,,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,27,3,2010,,7,4,2010,Vernissage,31,3,2010,,,,,,,,,Auktion,7,4,2010,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Under the Influence, Phillips de Pury & Company, 20.2. -  26.2.",Under the Influence,,,,,Gruppenausstellung,Sonderausstellung,,,,,Bildhauerei,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Fischer, Urs",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,20,2,,,26,2,,Auktion,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Bildhauerei,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Under the Influence: New Art from India and Pakistan, Phillips de Pury & Company, 28.1.2009 -  14.2.2009",The Audience & the Eavesdropper,New Art from India and Pakistan,,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Abbas, Hamra",,Künstler:in,,"Chhachhi, Sheba",,Künstler:in,"Dube, Anita",Künstler:in,"Gupta, Probir",Künstler:in,"Ponmany, Justin",Künstler:in,Raqs Media Collective,Künstler:in,"Rana, Rashid",Künstler:in,"Singh, Samarendra Raj",Künstler:in,Thukral & Tagra,Künstler:in,"Upadhyay, Hema",Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,28,1,2009,,14,2,2009,Vernissage,27,1,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"The Ship of Fools - Julian Rosefeldt, Phillips de Pury & Company, 10.1.2008 -  31.1.2008",The Ship of Fools - Julian Rosefeldt,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,10,1,2008,,31,1,2008,Vernissage,9,1,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Under the Influence, Phillips de Pury & Company",Under the Influence,,,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"McGinness, Ryan",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auktion,8,3,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Photographs, Phillips de Pury & Company, 1.4.2011 -  8.4.2011",Photographs,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Sherman, Cindy",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2011,,8,4,2011,Vernissage,2,4,2011,,,,,,,,,Auktion,9,4,2011,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Contemporary Art, Phillips de Pury & Company, 30.10.2004 -  10.11.2004",Contemporary Art,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Cattelan, Maurizio",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,30,10,2004,,10,11,2004,Vernissage,6,11,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Contemporary Art, Phillips de Pury & Company",Contemporary Art,,,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Richter, Gerhard",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preview,7,11,,,,,,,,,,Auktion,11,11,,,,,,,,,,Auktion,12,11,,,,,,,,,,,,,,Flyer,Malerei,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Contemporary Art, Phillips de Pury & Company, 11.3.2004 -  11.3.2004",Contemporary Art,,,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Cattelan, Maurizio",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,11,3,2004,,11,3,2004,Private Viewing,12,3,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Magnificent Jewels and Photographs, Phillips de Pury & Company",Magnificent Jewels and Photographs,,,,,Gruppenausstellung,Sonderausstellung,,,,,Design,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preview,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Design,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Photographs, Phillips de Pury & Company, 22.4.2004 -  24.4.2004",Photographs,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,22,4,2004,,24,4,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Jewelry, Phillips de Pury & Company, 18.5.2004 -  24.6.2004",Jewelry,,,,,Gruppenausstellung,Sonderausstellung,,,,,Design,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,18,5,2004,,24,6,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Design,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Contemporary Art, Phillips de Pury & Company, 13.5.2004 -  14.5.2004",Contemporary Art,,,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,13,5,2004,,14,5,2004,,10,6,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"20-21st Century Design Art, Phillips de Pury & Company",20-21st Century Design Art,,,,,Gruppenausstellung,Sonderausstellung,,,,,Design,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Design,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Artists for Chinati Foundation, Phillips de Pury & Company, 4.3.2006 -  13.3.2006",Artists for Chinati Foundation,,,,,Gruppenausstellung,Sonderausstellung,,,,,,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2006,,13,3,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Contemporary Art Auction, Phillips de Pury & Company, 4.3.2006 -  13.3.2006",Contemporary Art Auction,,,,,Gruppenausstellung,Sonderausstellung,,,,,,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2006,,13,3,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Saturday @ Phillips Auction, Phillips de Pury & Company, 3.4.2006 -  8.4.2006",Saturday @ Phillips Auction,,,,,Gruppenausstellung,Sonderausstellung,,,,,,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2006,,8,4,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Phillips de Pury & Luxembourg],"Photographs Auction, Phillips de Pury & Company, 19.4.2006 -  25.4.2006",Photographs Auction,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,19,4,2006,,25,4,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,,,,,,,,,,,,
